date,sales,units_sold,COGs,mean_discount,mean_selling_price,mean_tranaction_sales,mean_units_sold,mean_COGs
2018-09-20,17500.73,2670.0,6643.09,0.011701492537313441,6.877160120845919,52.87229607250755,8.066465256797583,20.069758308157102
2018-09-21,12807.060000000007,1912.0,4893.020000000001,0.015426356589147299,6.783607843137254,50.22376470588238,7.4980392156862745,19.1883137254902
2018-09-22,6009.339999999998,1022.0,2320.4199999999987,0.014045801526717566,5.9875968992248065,46.584031007751925,7.922480620155039,17.987751937984488
2018-09-23,7086.81,1135.0,2680.6300000000015,0.013835616438356173,6.749148936170212,50.26106382978724,8.049645390070921,19.011560283687952
2018-09-24,22122.139999999985,3361.0,8399.910000000002,0.018157894736842033,6.853153153153133,49.82463963963961,7.56981981981982,18.91871621621622
2018-09-25,21011.93000000001,2994.0,7999.789999999999,0.01653846153846148,7.229041769041759,51.62636363636366,7.356265356265356,19.65550368550368
2018-09-26,27813.569999999974,4457.0,10549.50000000001,0.022004175365344415,6.849493670886062,58.67841772151893,9.40295358649789,22.25632911392407
2018-09-27,19851.76,3033.0,7579.929999999997,0.023711340206185507,6.751171874999996,51.697291666666665,7.8984375,19.739401041666657
2018-09-28,14086.909999999996,2047.0,5317.239999999995,0.01621052631578948,7.419607142857139,50.310392857142844,7.310714285714286,18.99014285714284
2018-09-29,7610.769999999999,1191.0,2895.190000000001,0.011923076923076929,6.923589743589744,48.78698717948717,7.634615384615385,18.55891025641026
2018-09-30,5473.399999999998,918.0,2086.3499999999995,0.008467153284671538,6.2160606060606085,41.4651515151515,6.954545454545454,15.805681818181814
2018-10-01,30478.630000000005,4286.0,11549.65,0.016174863387978067,7.518066914498119,56.65172862453532,7.966542750929368,21.46775092936803
2018-10-02,31649.00000000004,4258.0,12009.130000000014,0.01944852941176459,8.156990654205584,59.15700934579447,7.958878504672898,22.44697196261685
2018-10-03,27533.970000000023,3581.0,10437.720000000001,0.014901185770750933,7.939191919191901,55.62418181818187,7.234343434343434,21.086303030303032
2018-10-04,17845.919999999987,2656.0,6775.810000000009,0.01206185567010309,6.908720626631843,46.595091383811976,6.934725848563969,17.691409921671042
