date,product_id,sales
2016-12-19,569894.0,196.46999999999997
2016-12-19,569901.0,21.950000000000006
2016-12-19,569908.0,0.0
2016-12-19,569936.0,0.0
2016-12-19,569943.0,0.0
2016-12-19,569950.0,0.0
2016-12-19,569957.0,153.09
2016-12-19,569964.0,253.80000000000007
2016-12-19,1609457.0,0.0
2016-12-19,1609870.0,42.65999999999998
2016-12-19,1609877.0,0.0
2016-12-19,1609884.0,0.0
2016-12-19,1609891.0,0.0
2016-12-19,1609898.0,0.0
2016-12-19,1609912.0,0.0
2016-12-19,1609926.0,0.0
2016-12-19,1609961.0,39.2
2016-12-20,383372.0,16.0
2016-12-20,383379.0,11.850000000000001
2016-12-20,383386.0,0.0
2016-12-20,383393.0,47.76
2016-12-20,383400.0,137.76
2016-12-20,384212.0,48.96
2016-12-20,384219.0,174.24
2016-12-20,384226.0,125.76000000000002
2016-12-20,384233.0,157.47000000000003
2016-12-20,384240.0,51.480000000000004
2016-12-20,384254.0,0.0
2016-12-20,384261.0,0.0
2016-12-20,384268.0,0.0
2016-12-20,384275.0,0.0
2016-12-20,384282.0,0.0
2016-12-20,384296.0,0.0
2016-12-20,384303.0,0.0
2016-12-20,384310.0,15.930000000000001
2016-12-20,384317.0,0.0
2016-12-20,384324.0,0.0
2016-12-20,384338.0,0.0
2016-12-20,384345.0,0.0
2016-12-20,384352.0,0.0
2016-12-20,384359.0,0.0
2016-12-20,384366.0,0.0
2016-12-20,569040.0,179.01
2016-12-20,569047.0,177.66
2016-12-20,569054.0,0.0
2016-12-20,569061.0,0.0
2016-12-20,569068.0,0.0
2016-12-20,569768.0,196.11000000000007
2016-12-20,569775.0,153.09
2016-12-20,569782.0,348.00000000000006
2016-12-20,569789.0,330.15000000000003
2016-12-20,569796.0,0.0
2016-12-20,569824.0,0.0
2016-12-20,569831.0,0.0
2016-12-20,569838.0,0.0
2016-12-20,569845.0,0.0
2016-12-20,569880.0,0.0
2016-12-20,569887.0,0.0
2016-12-20,569894.0,0.0
2016-12-20,569901.0,0.0
2016-12-20,569908.0,0.0
2016-12-20,569936.0,0.0
2016-12-20,569943.0,0.0
2016-12-20,569950.0,0.0
2016-12-20,569957.0,131.22
2016-12-20,569964.0,0.0
2016-12-20,1609457.0,0.0
2016-12-20,1609870.0,0.0
2016-12-20,1609877.0,0.0
2016-12-20,1609884.0,0.0
2016-12-20,1609891.0,0.0
2016-12-20,1609898.0,0.0
2016-12-20,1609912.0,0.0
2016-12-20,1609926.0,0.0
2016-12-20,1609961.0,0.0
2016-12-21,383372.0,132.0
2016-12-21,383379.0,126.4
2016-12-21,383386.0,89.76
2016-12-21,383393.0,35.82
2016-12-21,383400.0,65.6
2016-12-21,384212.0,16.32
2016-12-21,384219.0,100.32000000000001
2016-12-21,384226.0,131.0
2016-12-21,384233.0,114.03000000000003
2016-12-21,384240.0,188.76
2016-12-21,384254.0,0.0
2016-12-21,384261.0,20.92
2016-12-21,384268.0,83.84
2016-12-21,384275.0,47.52
2016-12-21,384282.0,96.58
2016-12-21,384296.0,21.48
2016-12-21,384303.0,10.84
2016-12-21,384310.0,31.860000000000003
2016-12-21,384317.0,52.7
2016-12-21,384324.0,0.0
2016-12-21,384338.0,5.44
2016-12-21,384345.0,32.22
2016-12-21,384352.0,53.0
2016-12-21,384359.0,16.02
2016-12-21,384366.0,43.5
2016-12-21,569040.0,0.0
2016-12-21,569047.0,0.0
2016-12-21,569054.0,0.0
2016-12-21,569061.0,0.0
2016-12-21,569068.0,0.0
2016-12-21,569768.0,217.90000000000006
2016-12-21,569775.0,196.83
2016-12-21,569782.0,348.00000000000006
2016-12-21,569789.0,198.09
2016-12-21,569796.0,254.1
2016-12-21,569824.0,0.0
2016-12-21,569831.0,65.49
2016-12-21,569838.0,0.0
2016-12-21,569845.0,0.0
2016-12-21,569880.0,108.69999999999999
2016-12-21,569887.0,196.74000000000007
2016-12-21,569894.0,218.29999999999998
2016-12-21,569901.0,175.60000000000005
2016-12-21,569908.0,0.0
2016-12-21,569936.0,0.0
2016-12-21,569943.0,0.0
2016-12-21,569950.0,0.0
2016-12-21,569957.0,0.0
2016-12-21,569964.0,0.0
2016-12-21,1609450.0,4.79
2016-12-21,1609457.0,0.0
2016-12-21,1609870.0,0.0
2016-12-21,1609877.0,0.0
2016-12-21,1609884.0,44.19
2016-12-21,1609891.0,0.0
2016-12-21,1609898.0,0.0
2016-12-21,1609912.0,0.0
2016-12-21,1609926.0,0.0
2016-12-21,1609961.0,0.0
2016-12-22,383372.0,0.0
2016-12-22,383379.0,82.94999999999999
2016-12-22,383386.0,7.48
2016-12-22,383393.0,151.24
2016-12-22,383400.0,85.28
2016-12-22,384212.0,38.080000000000005
2016-12-22,384219.0,168.96
2016-12-22,384226.0,256.76
2016-12-22,384233.0,103.17000000000004
2016-12-22,384240.0,77.22
2016-12-22,384254.0,0.0
2016-12-22,384261.0,0.0
2016-12-22,384268.0,0.0
2016-12-22,384275.0,0.0
2016-12-22,384282.0,87.8
2016-12-22,384296.0,0.0
2016-12-22,384303.0,0.0
2016-12-22,384310.0,0.0
2016-12-22,384317.0,0.0
2016-12-22,384324.0,0.0
2016-12-22,384338.0,0.0
2016-12-22,384345.0,0.0
2016-12-22,384352.0,0.0
2016-12-22,384359.0,0.0
2016-12-22,384366.0,0.0
2016-12-22,569040.0,0.0
2016-12-22,569047.0,138.17999999999998
2016-12-22,569054.0,0.0
2016-12-22,569061.0,0.0
2016-12-22,569068.0,0.0
2016-12-22,569768.0,0.0
2016-12-22,569775.0,0.0
2016-12-22,569782.0,174.00000000000003
2016-12-22,569789.0,198.09
2016-12-22,569796.0,177.87
2016-12-22,569824.0,0.0
2016-12-22,569831.0,0.0
2016-12-22,569838.0,0.0
2016-12-22,569845.0,0.0
2016-12-22,569880.0,0.0
2016-12-22,569887.0,0.0
2016-12-22,569894.0,0.0
2016-12-22,569901.0,0.0
2016-12-22,569908.0,0.0
2016-12-22,569936.0,0.0
2016-12-22,569943.0,0.0
2016-12-22,569950.0,0.0
2016-12-22,569957.0,0.0
2016-12-22,569964.0,203.04000000000005
2016-12-22,1609450.0,0.0
2016-12-22,1609457.0,0.0
2016-12-22,1609464.0,20.0
2016-12-22,1609870.0,0.0
2016-12-22,1609877.0,0.0
2016-12-22,1609884.0,19.64
2016-12-22,1609891.0,0.0
2016-12-22,1609898.0,0.0
2016-12-22,1609912.0,0.0
2016-12-22,1609926.0,0.0
2016-12-22,1609961.0,0.0
2016-12-23,383372.0,0.0
2016-12-23,383379.0,11.850000000000001
2016-12-23,383386.0,41.14
2016-12-23,383393.0,55.72
2016-12-23,383400.0,45.919999999999995
2016-12-23,384212.0,70.72
2016-12-23,384219.0,153.12
2016-12-23,384226.0,99.56
2016-12-23,384233.0,0.0
2016-12-23,384240.0,128.7
2016-12-23,384254.0,0.0
2016-12-23,384261.0,0.0
2016-12-23,384268.0,0.0
2016-12-23,384275.0,0.0
2016-12-23,384282.0,0.0
2016-12-23,384296.0,0.0
2016-12-23,384303.0,0.0
2016-12-23,384310.0,0.0
2016-12-23,384317.0,0.0
2016-12-23,384324.0,0.0
2016-12-23,384338.0,0.0
2016-12-23,384345.0,0.0
2016-12-23,384352.0,0.0
2016-12-23,384359.0,0.0
2016-12-23,384366.0,0.0
2016-12-23,569040.0,0.0
2016-12-23,569047.0,0.0
2016-12-23,569054.0,0.0
2016-12-23,569061.0,0.0
2016-12-23,569068.0,0.0
2016-12-23,569768.0,0.0
2016-12-23,569775.0,0.0
2016-12-23,569782.0,0.0
2016-12-23,569789.0,0.0
2016-12-23,569796.0,0.0
2016-12-23,569824.0,0.0
2016-12-23,569831.0,0.0
2016-12-23,569838.0,0.0
2016-12-23,569845.0,0.0
2016-12-23,569880.0,0.0
2016-12-23,569887.0,0.0
2016-12-23,569894.0,0.0
2016-12-23,569901.0,0.0
2016-12-23,569908.0,0.0
2016-12-23,569936.0,0.0
2016-12-23,569943.0,0.0
2016-12-23,569950.0,0.0
2016-12-23,569957.0,0.0
2016-12-23,569964.0,0.0
2016-12-23,1609450.0,0.0
2016-12-23,1609457.0,43.29
2016-12-23,1609464.0,0.0
2016-12-23,1609870.0,18.959999999999994
2016-12-23,1609877.0,24.849999999999998
2016-12-23,1609884.0,19.64
2016-12-23,1609891.0,10.02
2016-12-23,1609898.0,0.0
2016-12-23,1609912.0,0.0
2016-12-23,1609926.0,0.0
2016-12-23,1609961.0,0.0
2016-12-24,383372.0,0.0
2016-12-24,383379.0,0.0
2016-12-24,383386.0,0.0
2016-12-24,383393.0,0.0
2016-12-24,383400.0,0.0
2016-12-24,384212.0,0.0
2016-12-24,384219.0,0.0
2016-12-24,384226.0,0.0
2016-12-24,384233.0,16.290000000000006
2016-12-24,384240.0,0.0
2016-12-24,384254.0,0.0
2016-12-24,384261.0,0.0
2016-12-24,384268.0,0.0
2016-12-24,384275.0,0.0
