date,sales,units_sold,COGs,revenue,mean_tranaction_sales,mean_units_sold,mean_COGs
2017-01-30,9322.770000000002,1249.0,3583.8400000000006,5738.93,57.19490797546014,7.662576687116564,21.986748466257673
2017-01-31,8564.14,1352.0,3252.2999999999984,5311.839999999996,59.47319444444444,9.38888888888889,22.585416666666656
2017-02-01,5017.1399999999985,934.0,1958.1899999999996,3058.9500000000007,40.13711999999999,7.472,15.665519999999997
2017-02-02,6156.0999999999985,934.0,2313.1,3842.9999999999995,53.53130434782607,8.121739130434783,20.11391304347826
2017-02-03,5389.219999999998,935.0,2027.2599999999995,3361.960000000002,62.66534883720929,10.872093023255815,23.572790697674414
2017-02-04,1293.2900000000004,209.0,487.84,805.4499999999998,39.19060606060607,6.333333333333333,14.783030303030301
2017-02-05,1773.6499999999999,291.0,679.3899999999998,1094.2600000000004,45.478205128205126,7.461538461538462,17.420256410256403
2017-02-06,6064.66,1053.0,2304.3499999999985,3760.3099999999995,40.70241610738255,7.067114093959732,15.465436241610728
2017-02-07,7966.849999999999,1422.0,3054.269999999999,4912.579999999998,49.178086419753086,8.777777777777779,18.853518518518513
2017-02-08,8240.439999999999,1209.0,3171.940000000001,5068.499999999999,51.18285714285714,7.509316770186335,19.70149068322982
2017-02-09,5245.669999999998,964.0,2016.6000000000001,3229.07,41.96535999999998,7.712,16.1328
2017-02-10,2826.3799999999997,494.0,1111.1399999999999,1715.2400000000005,39.808169014084505,6.957746478873239,15.649859154929576
2017-02-11,1641.2100000000005,282.0,627.5400000000001,1013.6700000000004,38.16767441860466,6.558139534883721,14.593953488372096
2017-02-12,2136.6900000000005,299.0,805.5400000000002,1331.1500000000003,52.11439024390245,7.2926829268292686,19.647317073170736
2017-02-13,5665.339999999999,905.0,2158.4799999999987,3506.860000000001,45.32272,7.24,17.26783999999999
2017-02-14,4580.62,752.0,1744.7399999999996,2835.8800000000015,56.55086419753086,9.283950617283951,21.539999999999996
2017-02-15,4970.91,823.0,1900.9200000000003,3069.9900000000007,44.78297297297297,7.414414414414415,17.12540540540541
2017-02-16,7058.060000000001,1158.0,2687.080000000001,4370.9800000000005,45.53587096774194,7.470967741935484,17.336000000000006
2017-02-17,5271.209999999999,991.0,2056.5199999999995,3214.6900000000005,62.75249999999999,11.797619047619047,24.482380952380947
2017-02-18,4467.94,561.0,1665.42,2802.5200000000004,62.92873239436619,7.901408450704225,23.45661971830986
2017-02-19,2224.8799999999997,274.0,855.86,1369.0200000000004,49.44177777777777,6.088888888888889,19.019111111111112
2017-02-20,8185.339999999995,1204.0,3085.7800000000007,5099.5599999999995,55.30635135135132,8.135135135135135,20.84986486486487
2017-02-21,6821.52,976.0,2574.0399999999972,4247.480000000001,45.476800000000004,6.506666666666667,17.160266666666647
2017-02-22,7110.739999999999,1270.0,2732.8400000000006,4377.900000000001,44.44212499999999,7.9375,17.080250000000003
2017-02-23,7013.039999999998,1167.0,2668.859999999999,4344.180000000001,42.76243902439023,7.115853658536586,16.27353658536585
2017-02-24,5079.339999999997,944.0,1917.0200000000013,3162.320000000001,44.168173913043454,8.208695652173914,16.669739130434795
2017-02-25,2273.56,455.0,855.69,1417.8700000000003,43.722307692307695,8.75,16.455576923076926
2017-02-26,2600.76,443.0,1024.9099999999999,1575.8499999999997,42.63540983606558,7.262295081967213,16.80180327868852
2017-02-27,8789.209999999997,1474.0,3324.4800000000014,5464.730000000004,44.16688442211054,7.407035175879397,16.705929648241213
2017-02-28,7407.95,1306.0,2834.64,4573.310000000001,45.170426829268294,7.963414634146342,17.28439024390244
2017-03-01,10742.409999999993,2028.0,4069.6200000000003,6672.790000000002,65.1055151515151,12.290909090909091,24.66436363636364
2017-03-02,9158.700000000003,1645.0,3493.9299999999994,5664.770000000001,50.60055248618786,9.088397790055248,19.30348066298342
2017-03-03,3551.1200000000003,660.0,1351.8600000000006,2199.26,34.4768932038835,6.407766990291262,13.124854368932045
2017-03-04,1596.0700000000004,236.0,614.0299999999999,982.0400000000002,42.001842105263165,6.2105263157894735,16.158684210526314
2017-03-05,2360.69,434.0,875.8599999999999,1484.8300000000004,41.41561403508772,7.614035087719298,15.3659649122807
2017-03-06,9355.959999999997,1627.0,3596.4300000000007,5759.529999999996,38.82141078838173,6.75103734439834,14.92294605809129
2017-03-07,9335.310000000003,1620.0,3611.279999999997,5724.030000000001,49.13321052631581,8.526315789473685,19.006736842105248
2017-03-08,8574.210000000003,1524.0,3288.809999999998,5285.400000000001,44.19695876288661,7.855670103092783,16.95262886597937
2017-03-09,6823.809999999999,1264.0,2605.1900000000005,4218.619999999999,39.67331395348836,7.348837209302325,15.146453488372096
2017-03-10,5042.299999999998,825.0,1908.8600000000008,3133.4400000000014,44.622123893805295,7.300884955752212,16.892566371681422
2017-03-11,2843.88,473.0,1093.9,1749.9800000000005,58.03836734693878,9.653061224489797,22.324489795918367
2017-03-12,3063.4100000000003,556.0,1174.9200000000005,1888.4900000000005,37.35865853658537,6.780487804878049,14.328292682926836
2017-03-13,10952.789999999992,1730.0,4226.259999999999,6726.529999999997,50.242155963302714,7.935779816513762,19.386513761467885
2017-03-14,5796.4299999999985,971.0,2220.42,3576.0099999999998,42.00311594202898,7.036231884057971,16.09
2017-03-15,13365.520000000006,2040.0,5119.69,8245.830000000002,57.3627467811159,8.755364806866952,21.97291845493562
2017-03-16,6282.97,1080.0,2381.95,3901.0200000000013,41.335328947368424,7.105263157894737,15.670723684210525
2017-03-17,5918.249999999998,937.0,2268.4599999999996,3649.7900000000004,54.79861111111109,8.675925925925926,21.004259259259257
2017-03-18,983.65,213.0,407.79,575.8599999999999,40.985416666666666,8.875,16.99125
2017-03-19,2165.130000000001,323.0,830.5699999999999,1334.56,56.977105263157924,8.5,21.857105263157894
2017-03-20,6937.48,1116.0,2654.990000000002,4282.49,45.34300653594771,7.294117647058823,17.35287581699348
2017-03-21,7998.189999999998,1311.0,3009.529999999999,4988.66,53.67912751677851,8.798657718120806,20.19818791946308
2017-03-22,9729.149999999994,1733.0,3684.4899999999984,6044.66,50.67265624999997,9.026041666666666,19.190052083333324
2017-03-23,5435.270000000001,983.0,2097.95,3337.320000000001,44.91958677685952,8.12396694214876,17.338429752066116
2017-03-24,3822.3199999999997,648.0,1466.440000000001,2355.880000000001,40.66297872340425,6.8936170212765955,15.600425531914905
2017-03-25,2868.3200000000006,510.0,1079.2600000000004,1789.0600000000002,47.805333333333344,8.5,17.987666666666673
2017-03-26,6164.480000000002,677.0,2320.94,3843.54,76.10469135802472,8.358024691358025,28.65358024691358
2017-03-27,8760.019999999999,1486.0,3331.6000000000004,5428.42,45.863979057591614,7.780104712041885,17.442931937172776
2017-03-28,8331.679999999998,1496.0,3221.4799999999977,5110.199999999997,45.0361081081081,8.086486486486486,17.413405405405392
2017-03-29,10951.01,1958.0,4176.8600000000015,6774.149999999998,46.60004255319149,8.331914893617022,17.773872340425537
2017-03-30,9238.929999999995,1704.0,3527.4099999999994,5711.52,50.48595628415298,9.311475409836065,19.275464480874312
2017-03-31,5696.039999999998,993.0,2154.33,3541.710000000001,44.500312499999986,7.7578125,16.830703125
2017-04-01,2246.02,431.0,886.3700000000002,1359.6499999999996,33.52268656716418,6.432835820895522,13.22940298507463
2017-04-02,3149.5900000000006,549.0,1211.9099999999999,1937.68,40.90376623376624,7.12987012987013,15.739090909090907
2017-04-03,8730.219999999998,1453.0,3354.85,5375.369999999999,44.09202020202019,7.338383838383838,16.943686868686868
2017-04-04,12247.3,2280.0,4698.9400000000005,7548.360000000003,48.79402390438247,9.08366533864542,18.720876494023905
2017-04-05,8652.329999999998,1535.0,3309.159999999999,5343.17,54.41716981132074,9.654088050314465,20.81232704402515
2017-04-06,6619.779999999999,1162.0,2545.34,4074.4399999999982,46.6181690140845,8.183098591549296,17.92492957746479
2017-04-07,6211.1399999999985,1153.0,2423.19,3787.95,56.464909090909075,10.481818181818182,22.029
2017-04-08,1368.4400000000003,239.0,519.8299999999999,848.6100000000001,39.09828571428572,6.828571428571428,14.852285714285712
2017-04-09,2874.85,524.0,1121.0400000000004,1753.8099999999997,41.06928571428571,7.485714285714286,16.01485714285715
2017-04-10,13108.229999999987,2055.0,5021.939999999998,8086.290000000006,50.03141221374041,7.843511450381679,19.167709923664113
2017-04-11,9489.640000000001,1666.0,3623.3100000000013,5866.33,43.3316894977169,7.607305936073059,16.544794520547953
2017-04-12,7657.520000000004,1409.0,2961.61,4695.91,42.5417777777778,7.8277777777777775,16.453388888888888
2017-04-13,9303.06,1510.0,3552.1800000000007,5750.880000000002,48.96347368421053,7.947368421052632,18.69568421052632
2017-04-14,3582.6500000000015,682.0,1363.4500000000003,2219.2000000000007,37.71210526315791,7.178947368421053,14.352105263157897
2017-04-15,1130.9800000000005,203.0,460.07000000000005,670.9100000000001,38.999310344827606,7.0,15.864482758620692
2017-04-16,999.8100000000001,156.0,369.1499999999999,630.6600000000002,39.9924,6.24,14.765999999999996
2017-04-17,5290.369999999998,1019.0,2051.47,3238.9,40.38450381679388,7.778625954198473,15.66007633587786
2017-04-18,8197.250000000002,1484.0,3135.140000000001,5062.110000000002,45.54027777777779,8.244444444444444,17.41744444444445
2017-04-19,9073.629999999997,1616.0,3488.8199999999993,5584.810000000001,44.26160975609755,7.882926829268293,17.01863414634146
2017-04-20,8946.429999999998,1570.0,3439.660000000002,5506.770000000002,44.956934673366824,7.889447236180905,17.284723618090464
2017-04-21,4685.87,869.0,1792.6799999999994,2893.190000000001,41.838125,7.758928571428571,16.006071428571424
2017-04-22,1997.19,367.0,746.0199999999998,1251.1700000000008,43.41717391304348,7.978260869565218,16.217826086956517
2017-04-23,2926.520000000001,412.0,1133.5299999999997,1792.99,45.726875000000014,6.4375,17.711406249999996
2017-04-24,10771.599999999997,1798.0,4116.610000000001,6654.9900000000025,46.23004291845492,7.716738197424893,17.66785407725322
2017-04-25,14937.42999999999,3175.0,5887.340000000003,9050.090000000002,70.45957547169806,14.976415094339623,27.77047169811322
2017-04-26,10909.339999999995,2028.0,4195.1100000000015,6714.229999999998,39.670327272727256,7.374545454545455,15.25494545454546
2017-04-27,6622.0999999999985,1258.0,2577.5399999999995,4044.5599999999995,43.566447368421045,8.276315789473685,16.957499999999996
2017-04-28,5909.280000000002,977.0,2305.020000000001,3604.26,52.294513274336296,8.646017699115044,20.398407079646027
2017-04-29,2752.9,520.0,1024.9399999999998,1727.9600000000005,43.0140625,8.125,16.014687499999997
2017-04-30,2972.3499999999995,516.0,1144.0800000000004,1828.2699999999998,51.24741379310344,8.89655172413793,19.72551724137932
2017-05-01,10685.979999999992,1923.0,4097.880000000002,6588.099999999997,43.438943089430865,7.817073170731708,16.658048780487814
2017-05-02,8901.339999999997,1579.0,3402.549999999999,5498.790000000003,43.001642512077275,7.628019323671498,16.437439613526564
2017-05-03,11588.310000000005,2038.0,4478.290000000002,7110.02,50.603973799126656,8.899563318777293,19.555851528384288
2017-05-04,12048.499999999989,1946.0,4660.709999999998,7387.789999999998,44.2959558823529,7.154411764705882,17.134963235294112
2017-05-05,5249.020000000001,916.0,2035.8600000000004,3213.1600000000008,51.97049504950496,9.069306930693068,20.157029702970302
2017-05-06,3864.8900000000003,559.0,1481.8,2383.0900000000006,63.3588524590164,9.163934426229508,24.291803278688523
2017-05-07,3584.590000000001,646.0,1339.7699999999998,2244.82,45.37455696202533,8.177215189873417,16.95911392405063
2017-05-08,13852.379999999997,2493.0,5280.950000000003,8571.429999999998,45.567039473684204,8.200657894736842,17.371546052631587
2017-05-09,12539.429999999993,2474.0,4880.99,7658.44,50.562217741935456,9.975806451612904,19.68141129032258
2017-05-10,8675.730000000005,1631.0,3348.749999999998,5326.979999999997,41.91173913043481,7.879227053140097,16.177536231884048
2017-05-11,10760.259999999998,1546.0,4057.0499999999997,6703.21,58.79923497267759,8.448087431693988,22.16967213114754
2017-05-12,7745.67,1002.0,2931.390000000001,4814.2800000000025,72.38943925233644,9.36448598130841,27.39616822429907
2017-05-13,2173.29,390.0,826.42,1346.87,42.6135294117647,7.647058823529412,16.204313725490195
2017-05-14,3106.8500000000004,603.0,1198.1699999999996,1908.6800000000003,36.98630952380953,7.178571428571429,14.263928571428567
2017-05-15,14094.449999999993,2525.0,5433.560000000002,8660.89,43.23450920245397,7.745398773006135,16.667361963190192
2017-05-16,13153.35,2240.0,5130.81,8022.540000000002,46.31461267605634,7.887323943661972,18.0662323943662
2017-05-17,10466.630000000001,1904.0,4033.340000000001,6433.289999999997,45.70580786026201,8.314410480349345,17.612838427947604
2017-05-18,10015.45,1977.0,3931.669999999998,6083.780000000006,45.52477272727273,8.986363636363636,17.871227272727264
2017-05-19,3903.6200000000003,723.0,1535.6499999999999,2367.97,37.899223300970874,7.019417475728155,14.909223300970872
2017-05-20,4219.280000000002,827.0,1662.0499999999995,2557.23,49.06139534883723,9.616279069767442,19.32616279069767
2017-05-21,2909.419999999999,521.0,1134.7199999999998,1774.7000000000003,39.316486486486475,7.04054054054054,15.334054054054052
2017-05-22,15345.080000000002,2749.0,5874.229999999992,9470.85,48.40719242902209,8.67192429022082,18.530694006309123
2017-05-23,10751.910000000005,1946.0,4139.25,6612.659999999999,44.98707112970713,8.142259414225942,17.319037656903767
2017-05-24,10316.990000000005,1853.0,4015.3499999999995,6301.640000000003,44.08970085470088,7.918803418803419,17.159615384615382
2017-05-25,6515.729999999998,1186.0,2497.3099999999995,4018.420000000002,40.723312499999984,7.4125,15.608187499999996
2017-05-26,6036.599999999999,1033.0,2358.540000000001,3678.059999999999,45.04925373134328,7.708955223880597,17.60104477611941
2017-05-27,2473.76,477.0,939.6899999999997,1534.0699999999997,41.92813559322034,8.084745762711865,15.926949152542369
2017-05-28,778.8400000000001,152.0,296.16,482.6799999999999,33.86260869565218,6.608695652173913,12.876521739130435
2017-05-29,3483.169999999999,603.0,1341.8500000000001,2141.32,45.8311842105263,7.934210526315789,17.65592105263158
2017-05-30,12770.269999999995,2001.0,4885.819999999999,7884.45,48.7414885496183,7.637404580152672,18.648167938931294
2017-05-31,7210.3700000000035,1417.0,2852.76,4357.609999999997,40.28139664804471,7.916201117318436,15.937206703910615
2017-06-01,9654.46,1594.0,3680.6999999999994,5973.760000000001,48.272299999999994,7.97,18.403499999999998
2017-06-02,7266.4800000000005,1268.0,2810.0200000000013,4456.459999999998,44.854814814814816,7.827160493827161,17.345802469135812
2017-06-03,3652.1199999999985,703.0,1383.4400000000005,2268.68,44.538048780487784,8.573170731707316,16.87121951219513
2017-06-04,3847.3100000000004,692.0,1474.9800000000002,2372.33,41.3689247311828,7.440860215053763,15.860000000000003
2017-06-05,11148.01,2113.0,4314.669999999996,6833.34,39.53195035460993,7.49290780141844,15.300248226950343
2017-06-06,8317.430000000002,1524.0,3233.24,5084.189999999999,38.329170506912455,7.023041474654378,14.899723502304147
2017-06-07,7417.119999999999,1447.0,2895.430000000002,4521.69,40.31043478260869,7.864130434782608,15.736032608695664
2017-06-08,8815.63,1499.0,3353.7500000000023,5461.879999999999,48.70513812154696,8.281767955801104,18.52900552486189
2017-06-09,8234.130000000003,1517.0,3253.950000000002,4980.180000000001,52.11474683544306,9.60126582278481,20.59462025316457
2017-06-10,1301.6799999999998,238.0,503.74000000000007,797.9400000000002,31.748292682926824,5.804878048780488,12.286341463414637
2017-06-11,3288.53,525.0,1286.02,2002.5100000000007,47.65985507246377,7.608695652173913,18.637971014492752
2017-06-12,11784.220000000001,2150.0,4578.03,7206.189999999999,42.0865,7.678571428571429,16.35010714285714
2017-06-13,7414.279999999995,1391.0,2865.639999999999,4548.640000000002,39.22899470899468,7.35978835978836,15.162116402116396
2017-06-14,11061.869999999995,2126.0,4282.540000000002,6779.329999999997,52.67557142857141,10.123809523809523,20.39304761904763
2017-06-15,8789.199999999999,1571.0,3406.7599999999984,5382.440000000003,42.255769230769225,7.552884615384615,16.37865384615384
2017-06-16,5793.919999999998,1076.0,2282.62,3511.2999999999993,57.939199999999985,10.76,22.8262
2017-06-17,2634.899999999999,528.0,1026.5599999999997,1608.3399999999995,38.18695652173912,7.6521739130434785,14.877681159420286
2017-06-18,2795.91,443.0,1073.0800000000004,1722.8300000000006,44.37952380952381,7.031746031746032,17.03301587301588
2017-06-19,8651.779999999995,1557.0,3408.069999999998,5243.710000000003,41.3960765550239,7.44976076555024,16.306555023923433
2017-06-20,11437.369999999997,1991.0,4395.03,7042.34,46.305141700404846,8.06072874493927,17.793643724696356
2017-06-21,11270.980000000005,2038.0,4376.699999999998,6894.280000000002,45.26497991967874,8.184738955823294,17.57710843373493
2017-06-22,9296.870000000003,1712.0,3620.5099999999998,5676.360000000002,42.451461187214626,7.8173515981735155,16.53200913242009
2017-06-23,6309.8799999999965,1110.0,2418.4400000000005,3891.439999999999,46.05751824817516,8.102189781021897,17.652846715328472
2017-06-24,2068.4399999999996,399.0,794.52,1273.9200000000005,35.66275862068965,6.879310344827586,13.698620689655172
2017-06-25,3366.0199999999995,654.0,1315.7300000000005,2050.2899999999995,36.989230769230765,7.186813186813187,14.458571428571434
2017-06-26,11741.020000000002,2326.0,4550.509999999997,7190.509999999998,42.082508960573485,8.336917562724015,16.3100716845878
2017-06-27,10409.81999999999,1989.0,4049.279999999999,6360.539999999997,38.41261992619923,7.339483394833948,14.941992619926195
2017-06-28,8962.879999999992,1704.0,3496.4,5466.480000000002,50.07195530726253,9.519553072625698,19.53296089385475
2017-06-29,7892.749999999995,1500.0,3083.8199999999993,4808.930000000005,43.60635359116019,8.287292817679559,17.037679558011046
2017-06-30,4205.74,824.0,1662.9599999999991,2542.7800000000025,37.21893805309735,7.292035398230088,14.716460176991143
2017-07-01,1728.95,352.0,683.7900000000001,1045.1599999999999,37.58586956521739,7.6521739130434785,14.865000000000002
2017-07-02,2424.7000000000003,459.0,934.42,1490.2800000000002,43.29821428571429,8.196428571428571,16.686071428571427
2017-07-03,5011.86,994.0,1935.9200000000005,3075.9400000000005,40.094879999999996,7.952,15.487360000000004
2017-07-04,2154.6000000000004,421.0,842.6299999999998,1311.97,41.43461538461539,8.096153846153847,16.20442307692307
2017-07-05,9145.029999999999,1520.0,3543.5300000000016,5601.499999999998,54.76065868263473,9.10179640718563,21.21874251497007
2017-07-06,7762.289999999997,1442.0,2973.23,4789.060000000004,45.39350877192981,8.432748538011696,17.387309941520467
2017-07-07,4625.189999999999,841.0,1791.6199999999997,2833.570000000001,38.224710743801644,6.950413223140496,14.80677685950413
2017-07-08,3847.6599999999994,763.0,1484.4299999999998,2363.23,39.26183673469387,7.785714285714286,15.147244897959181
2017-07-09,5545.240000000003,1092.0,2104.409999999999,3440.8300000000004,50.41127272727276,9.927272727272728,19.13099999999999
2017-07-10,8263.579999999998,1597.0,3178.9199999999987,5084.66,49.48251497005987,9.562874251497005,19.0354491017964
2017-07-11,8348.199999999999,1487.0,3219.019999999997,5129.179999999997,44.882795698924724,7.994623655913978,17.30655913978493
2017-07-12,7234.159999999998,1297.0,2741.6200000000003,4492.540000000003,42.553882352941166,7.629411764705883,16.12717647058824
2017-07-13,6509.179999999999,1098.0,2513.170000000001,3996.0099999999984,50.852968749999995,8.578125,19.634140625000008
2017-07-14,7387.809999999998,1452.0,2863.5999999999985,4524.210000000001,53.92562043795619,10.598540145985401,20.90218978102189
2017-07-15,2779.690000000002,513.0,1061.64,1718.0500000000002,51.475740740740775,9.5,19.66
2017-07-16,3061.519999999999,633.0,1188.59,1872.9299999999996,45.69432835820894,9.447761194029852,17.740149253731342
2017-07-17,10157.179999999986,1712.0,3928.7400000000007,6228.439999999999,47.463457943925164,8.0,18.358598130841123
2017-07-18,8249.969999999998,1553.0,3163.869999999999,5086.100000000002,44.11748663101603,8.304812834224599,16.919090909090905
2017-07-19,6928.089999999999,1309.0,2683.1199999999994,4244.970000000001,47.12986394557823,8.904761904761905,18.252517006802716
2017-07-20,6671.629999999998,1201.0,2564.859999999999,4106.77,46.983309859154915,8.45774647887324,18.06239436619718
2017-07-21,4892.000000000001,919.0,1877.9999999999998,3014.0,47.03846153846155,8.836538461538462,18.057692307692307
2017-07-22,2634.68,427.0,1003.5900000000004,1631.0900000000001,62.73047619047619,10.166666666666666,23.89500000000001
2017-07-23,2395.4400000000005,418.0,919.0600000000001,1476.3800000000006,37.42875000000001,6.53125,14.360312500000001
2017-07-24,8198.880000000001,1539.0,3128.270000000002,5070.61,43.15200000000001,8.1,16.46457894736843
2017-07-25,11372.380000000001,2064.0,4353.849999999999,7018.529999999997,44.423359375000004,8.0625,17.007226562499998
2017-07-26,7312.339999999999,1474.0,2847.9099999999994,4464.430000000001,44.050240963855416,8.879518072289157,17.156084337349395
2017-07-27,10565.469999999998,1831.0,4025.970000000001,6539.500000000003,52.046650246305404,9.019704433497537,19.83236453201971
2017-07-28,5952.229999999998,1121.0,2313.170000000001,3639.060000000002,39.94785234899327,7.523489932885906,15.524630872483229
2017-07-29,1748.5500000000002,319.0,673.4100000000001,1075.1399999999999,47.25810810810811,8.621621621621621,18.200270270270273
2017-07-30,3668.8400000000006,624.0,1390.9299999999996,2277.9100000000003,64.36561403508773,10.947368421052632,24.40228070175438
2017-07-31,12670.539999999988,2270.0,4857.099999999999,7813.440000000001,46.41223443223439,8.315018315018316,17.79157509157509
2017-08-01,8708.079999999996,1539.0,3304.990000000001,5403.090000000004,40.12940092165897,7.092165898617512,15.230368663594476
2017-08-02,8413.56,1635.0,3251.9300000000017,5161.630000000001,43.14646153846154,8.384615384615385,16.67656410256411
2017-08-03,10071.199999999999,1947.0,3873.609999999999,6197.589999999997,41.96333333333333,8.1125,16.140041666666665
2017-08-04,5371.330000000002,830.0,2079.5600000000004,3291.770000000002,54.80948979591839,8.46938775510204,21.220000000000002
2017-08-05,3495.79,656.0,1324.3499999999997,2171.440000000001,37.589139784946234,7.053763440860215,14.240322580645158
2017-08-06,3548.8,652.0,1344.8600000000001,2203.9400000000005,39.87415730337079,7.325842696629214,15.110786516853935
2017-08-07,13032.889999999989,2219.0,5019.789999999999,8013.099999999999,54.07838174273854,9.207468879668049,20.82900414937759
2017-08-08,11417.519999999999,2102.0,4405.3,7012.22,45.48812749003984,8.374501992031872,17.550996015936256
2017-08-09,11904.479999999996,2148.0,4595.71,7308.770000000002,49.60199999999998,8.95,19.148791666666668
